"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-12,135,3,0.0222222222222222,0.004606412895995,0.0635684018143329,0.0594979319372318,0.0125485878353341,0.165481946603773,0.235302296133074,0.0725154631443428,1
2020-04-13,138,3,0.0217391304347826,0.00450576596149021,0.0622154430889074,0.0545263689298941,0.0113930062727087,0.1512349547666,0.25675650652623,0.0793467358027089,1
2020-04-14,148,3,0.0202702702702703,0.00419988457508021,0.0580938769691959,0.050313106711911,0.0104323296443482,0.139243246721073,0.27825751409395,0.0861801220711119,1
2020-04-15,150,3,0.02,0.00414362528122055,0.0573342222882058,0.0466691746461977,0.00977307495445655,0.130935737241406,0.299983878140871,0.0916480118630686,1
2020-04-16,153,3,0.0196078431372549,0.00406200678383073,0.0562312665869621,0.0435046988595035,0.00905760735881504,0.121847149365624,0.321804319234857,0.0984840438407952,1
2020-04-17,154,3,0.0194805194805195,0.00403551048766267,0.0558729828303606,0.0407622109070338,0.00843975637076448,0.113937256746563,0.343455364379762,0.10532112447373,1
2020-04-18,156,3,0.0192307692307692,0.00398354156116442,0.0551699373030805,0.0383918225448863,0.00800302841749741,0.108311650289272,0.364660989554005,0.110791405799386,1
2020-04-19,157,3,0.0191082802547771,0.00395805583211474,0.0548250065194006,0.0363404171671142,0.00751682023519664,0.102014882335762,0.385245990314859,0.117629896003843,1
2020-04-20,162,3,0.0185185185185185,0.00383536717195243,0.0531630764692423,0.0345572897915337,0.00716841972994136,0.0974808342242623,0.40512436260062,0.123101121317787,1
2020-04-21,167,3,0.0179640718562874,0.00372005594038625,0.0515989221261828,0.0329824240862265,0.00685088631087867,0.0933324280056436,0.424468497627694,0.128572675718609,1
2020-04-22,171,3,0.0175438596491228,0.00363268203786821,0.050412333035158,0.0315658737393351,0.00656029175015837,0.0895224979869099,0.443516948575836,0.134044516963263,1
2020-04-23,173,3,0.0173410404624277,0.00359051636947693,0.0498392679898603,0.0302785739628389,0.0062933472741721,0.0860112643373795,0.462373162526818,0.1395166097423,1
2020-04-24,174,3,0.0172413793103448,0.00356979849402834,0.0495575928313934,0.0291090113950781,0.00604727853094185,0.082764942610838,0.480950720379573,0.144988924313331,1
2020-04-25,177,3,0.0169491525423729,0.00350905502057585,0.0487313491525079,0.028050848406449,0.00581972879150688,0.0797546558324032,0.499093638707246,0.150461435445435,1
2020-04-26,178,3,0.0168539325842697,0.00348926399133912,0.0484620222427717,0.027091580883034,0.00560868321667595,0.0769555750675793,0.51676570889104,0.155934121594986,1
2020-04-27,180,3,0.0166666666666667,0.00345034419697294,0.0479322004963908,0.0262216752455149,0.00546017831828114,0.0749818451000722,0.533909442051938,0.160038739830749,1
2020-04-28,180,4,0.0222222222222222,0.00608723152282841,0.0559176970817761,0.033909292040004,0.0093119649495914,0.0845205152952905,0.412866183802472,0.141977364407629,1
