"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-03-27,938,3,0.00319829424307036,0.000660051434198291,0.0093180773039977,0.0182607597672275,0.00378839533656946,0.0525261734382539,0.766671276467134,0.228457532968899,1
2020-03-28,1084,3,0.00276752767527675,0.000571094781927759,0.00806639999694236,0.015150986240266,0.00313557256715322,0.0436383614073295,0.924032256249626,0.27498741045727,1
2020-03-29,1167,3,0.0025706940874036,0.000530452997635598,0.00749411537584821,0.0126346947455762,0.0026180770052319,0.0365449942597251,1.10806001109776,0.328362344640583,1
2020-03-30,1295,3,0.00231660231660232,0.00047799412091957,0.00675503439526026,0.0106384494348052,0.0021992689410798,0.0307731228263316,1.31598125138396,0.389950674415532,1
2020-03-31,1420,4,0.0028169014084507,0.000768027641047864,0.00719654866486696,0.0120759856192164,0.00330219283098081,0.0306506709743188,1.15932566015331,0.391508558166782,1
2020-04-01,1521,5,0.00328731097961867,0.0010682159395374,0.00765468277949199,0.012990308593532,0.0042299331007716,0.0300456343363498,1.07772651428548,0.399392466328533,1
2020-04-02,1636,6,0.00366748166259169,0.00134705385132308,0.00796535133428955,0.0135597479284188,0.00499751866761062,0.0293108978406201,1.03246757048179,0.409404040273715,1
2020-04-03,1742,8,0.00459242250287026,0.00198470392380439,0.00902874874953197,0.0158866930705576,0.00687710737505455,0.0310356530875335,0.881240667130773,0.386652085785177,1
2020-04-04,1957,9,0.00459887583035258,0.00210498988126908,0.00871207164845744,0.01584532452153,0.00727031123235893,0.0298650456712685,0.88354138667071,0.401807522147691,1
2020-04-05,2102,10,0.00475737392959087,0.00228363175576585,0.00873152289339185,0.0157049845723326,0.00755308546421351,0.0286802713282549,0.89143672415086,0.418406083493986,1
2020-04-06,2244,10,0.00445632798573975,0.00213898811500021,0.00818002792481332,0.0140806138985283,0.00677418108505655,0.0257489685137989,0.994274830692094,0.466038085897273,1
